Epoch,Train-Loss,Train-Acc,Val-Loss,Val-Acc
1,2.02113461305006,0.17162669748627565,1.726375581878378,0.3199290360733294
2,1.5661825429356466,0.3874602715978041,1.2659434001872978,0.4914251921939681
3,1.2257289204491386,0.5039006067610518,1.0855620794927912,0.5399172087522176
4,1.100638049215776,0.5559086969084079,0.8845372698421241,0.651685393258427
5,0.9282564394083439,0.6321872291245305,0.8398982110212428,0.6333530455351862
6,0.8681821257211817,0.6483675238370413,0.8213822630155305,0.6404494382022472
7,0.8424476619849691,0.6651256862178561,0.680886264808921,0.7504435245416913
8,0.7632086027291978,0.6997977463160936,0.6621542674842352,0.7474866942637493
9,0.7328811020253194,0.7087546951748049,0.6223944143950058,0.7593140153755175
10,0.6932366629171771,0.7286911297312916,0.6234111145077056,0.7675931401537551
11,0.6562471603837464,0.7480496966194742,0.5916121244289549,0.7758722649319929
12,0.6507424862010739,0.7405374169315226,0.566972700820598,0.7835600236546422
13,0.6425545462911717,0.7544062409708177,0.5816634231104363,0.7675931401537551
14,0.6426073070965348,0.7532505056342098,0.5533407927969375,0.7829686575990538
15,0.6079576869501402,0.7558509101415776,0.5464721920573451,0.7900650502661147
16,0.6050849389010377,0.7679861311759607,0.5656222901634744,0.7823772915434654
17,0.5835244766345296,0.7789656168737359,0.6050611317052,0.7675931401537551
18,0.5951752081078554,0.7656746605027449,0.5414647728927314,0.7965700768775872
19,0.5813535219050322,0.7806992198786478,0.5243859132636165,0.7888823181549379
20,0.5587119807297355,0.7873446980641433,0.544712512522037,0.781785925487877
21,0.5406308945153222,0.7931233747471829,0.5161799950969072,0.8072146658781786
22,0.5265683321999663,0.7934123085813348,0.49686897086505,0.8072146658781786
23,0.5323292107225257,0.8003467206009823,0.5162527405919584,0.8013010053222945
24,0.5172207569394005,0.8023692574400463,0.4737421601816862,0.8196333530455352
25,0.5036806149897428,0.8072811326206298,0.48270017349247674,0.8154937906564164
26,0.4886555158482298,0.8153712799768853,0.4575809828104316,0.8172678888231816
27,0.4743222149249895,0.819416353655013,0.46894459122387633,0.8160851567120048
28,0.47512696923220377,0.819416353655013,0.4365548280693948,0.8314606741573034
29,0.4548280968534502,0.8246171626697486,0.4479957752542197,0.823772915434654
30,0.45397863395639115,0.8283733025137243,0.44480833233213507,0.830869308101715
31,0.4507434344281354,0.8275065010112684,0.4186716878964025,0.836782968657599
32,0.4305822736470901,0.8393527882114996,0.43338322849191907,0.8279124778237729
33,0.4562895870628952,0.8289511701820284,0.4442382040706208,0.830869308101715
34,0.44646305929922153,0.8309737070210922,0.4059940016636265,0.8391484328799527
35,0.4272897395912673,0.8425310603871713,0.4070369339355839,0.8320520402128918
36,0.4052271511264703,0.847442935567755,0.42201470133822605,0.8350088704908338
37,0.4231468964022593,0.8303958393527882,0.41831942129106936,0.8391484328799527
38,0.41441678604753124,0.8402195897139555,0.4470799759532628,0.81785925487877
39,0.4175487585716666,0.8445535972262352,0.4180922980212658,0.84387936132466
40,0.40246438543529944,0.8454203987286911,0.36244739968349493,0.8651685393258427
41,0.390770795148289,0.8532216122507945,0.4027833901235579,0.8344175044352454
42,0.40244650769288814,0.8407974573822594,0.3939875630955947,0.8480189237137788
43,0.4191246064144626,0.8379081190407397,0.3643135163186218,0.8604376108811355
44,0.4110505383195852,0.8387749205431956,0.3859866497292454,0.8486102897693673
45,0.3926723823145062,0.8497544062409709,0.4270309727442892,0.8361916026020106
46,0.39772245311144633,0.8543773475874025,0.47025799996256473,0.8083973979893554
47,0.43204028257328936,0.8364634498699798,0.41605433611070386,0.8397397989355411
48,0.384500435582822,0.8520658769141867,0.3822514217221335,0.8616203429923123
49,0.3492826318437741,0.8766252528171049,0.3547964099417911,0.8610289769367239
50,0.35301332731565205,0.8673793701242416,0.41270358029517246,0.8255470136014192
51,0.41577425474240165,0.8442646633920832,0.3743238692309009,0.8551153163808397
52,0.39601123245146125,0.846865067899451,0.4691108056492244,0.8219988172678888
53,0.37336695533513814,0.8575556197630743,0.3679378221614483,0.8586635127143702
54,0.3722260226510364,0.8624674949436579,0.33972707598749385,0.8716735659373152
55,0.3326432278686023,0.8789367234903207,0.3365138803692981,0.8568894145476049
56,0.3316424653833913,0.8734469806414331,0.3341091876989423,0.8681253696037847
57,0.3315549933455714,0.874891649812193,0.3417131705160045,0.8693081017149615
58,0.31820020078751643,0.8832707310026005,0.3739395332294128,0.8568894145476049
59,0.3257647334444354,0.8763363189829529,0.3082635685545957,0.8811354228267297
60,0.29853022377534394,0.8904940768563999,0.3065752968465274,0.8716735659373152
61,0.3150601147985362,0.8829817971684484,0.3128444164339288,0.8775872264931993
62,0.304025889312694,0.8864490031782721,0.3285229434140824,0.8710821998817267
63,0.29338264425721894,0.8922276798613118,0.29833327634739215,0.8769958604376109
64,0.303136854666363,0.8821149956659925,0.2945769095142377,0.8870490833826138
65,0.2840962037035097,0.8930944813637677,0.30619031796259405,0.8793613246599645
66,0.271678292873587,0.8991620918809593,0.2789664046606462,0.8923713778829095
67,0.2767147494340625,0.9000288933834152,0.2952015743073735,0.8781785925487877
68,0.26920702196259405,0.9000288933834152,0.3361334877384971,0.8704908338261383
69,0.27638800446954775,0.8922276798613118,0.32294406950262294,0.872856298048492
70,0.2736709219067471,0.8997399595492632,0.32866809395979596,0.8710821998817267
71,0.2730819020302989,0.8988731580468072,0.2964172609489673,0.8876404494382022
72,0.26483439549704707,0.902918231724935,0.32761997284091204,0.8769958604376109
73,0.2791430013298954,0.8942502167003756,0.2894787294916822,0.8840922531046718
74,0.28669770382725757,0.8942502167003756,0.33646434919147505,0.8663512714370195
75,0.3499311078614288,0.8708465761340654,0.30991524071964127,0.8710821998817267
76,0.32406150311343557,0.8720023114706732,0.4025378207494915,0.8391484328799527
77,0.33306128137099955,0.8714244438023693,0.2942436578392207,0.8900059136605559
78,0.30219518065418133,0.8783588558220168,0.31416298277204663,0.8752217622708457
79,0.2820099351448119,0.8896272753539439,0.3146178716389404,0.8840922531046718
80,0.26050216749168414,0.9017624963883271,0.27482182709230324,0.8923713778829095
81,0.25224016934452426,0.9066743715689107,0.28107571076670035,0.8846836191602602
82,0.26177736600590246,0.9043629008956949,0.2615470272471819,0.892962743938498
83,0.22847179975064633,0.915920254261774,0.28424424447652363,0.8864577173270254
84,0.24544446368811276,0.9081190407396706,0.27175924677174873,0.8911886457717327
85,0.236592233930148,0.9141866512568622,0.268509348844509,0.892962743938498
86,0.23845673203296106,0.9104305114128864,0.27433845154073094,0.8935541099940864
87,0.2476910586019225,0.9052297023981508,0.2782856142076778,0.8923713778829095
88,0.22308725861327147,0.9179427911008379,0.2952246918507683,0.8793613246599645
89,0.24444545096346698,0.9089858422421265,0.27114509870003556,0.8976936723832052
90,0.23079488620837965,0.916209188095926,0.26519500342154206,0.8953282081608516
91,0.23813382452431872,0.9133198497544063,0.2590485538236493,0.9024246008279124
92,0.2290219183999381,0.9182317249349898,0.24020127877196498,0.9012418687167356
93,0.2199511687273719,0.9245882692863334,0.24816658984955636,0.9083382613837966
94,0.2193749828064452,0.9234325339497255,0.23896325413536418,0.905972797161443
95,0.21039428953075986,0.9193874602715978,0.24441658987017653,0.8965109402720284
96,0.22154764270066044,0.9211210632765097,0.24851281709180367,0.8911886457717327
97,0.2257129317227556,0.9127419820861022,0.2818494011388595,0.8852749852158486
98,0.2615011463668849,0.9066743715689107,0.32244557748526104,0.8799526907155529
99,0.2519777973145634,0.9014735625541751,0.3079887439272659,0.8835008870490834
100,0.2364120180208674,0.9089858422421265,0.30448056093903425,0.8793613246599645
101,0.2304523294929892,0.9199653279399017,0.2940936769204052,0.8811354228267297
102,0.22561018169356784,0.916209188095926,0.3074081167358396,0.8852749852158486
103,0.2135160046354328,0.9176538572666859,0.28402405860049,0.8923713778829095
104,0.20809086055915432,0.9245882692863334,0.3048841676579503,0.8846836191602602
105,0.20873238064070995,0.9216989309448136,0.28958730572324615,0.8840922531046718
106,0.21961083902302797,0.9156313204276221,0.2657840623085771,0.8894145476049675
107,0.22475875745323207,0.9130309159202543,0.2761163037602962,0.89591957421644
108,0.21695702071566694,0.9231436001155735,0.25758833552273963,0.9000591366055588
109,0.2036294469949449,0.9280554752961572,0.2642487922781392,0.8976936723832052
110,0.19428115964314732,0.9208321294423577,0.2821182053093372,0.8947368421052632
111,0.1982381440843333,0.9257440046229414,0.27728791024683497,0.8905972797161443
112,0.19822202410631806,0.9266108061253973,0.2446302312813448,0.9071555292726198
113,0.19754498538702975,0.9199653279399017,0.23382828138341288,0.9095209934949734
114,0.19775445293016222,0.9225657324472696,0.22950054784451343,0.9047900650502662
115,0.2053735852499843,0.9219878647789657,0.24146089505895504,0.9000591366055588
116,0.20758896276927413,0.9179427911008379,0.3150304986801745,0.8805440567711413
117,0.22810109955955882,0.9179427911008379,0.25086049796349197,0.89591957421644
118,0.21065820439276547,0.915920254261774,0.24520504546898628,0.9030159668835009
119,0.2068170249091859,0.9231436001155735,0.22307723331458465,0.905972797161443
120,0.18066778820362162,0.9329673504767408,0.2667587351016502,0.892962743938498
121,0.19427375545807568,0.9214099971106616,0.2515852438987606,0.9024246008279124
122,0.20312270755472986,0.9211210632765097,0.24175831183817598,0.9000591366055588
123,0.20276582579897237,0.9248772031204854,0.22816353370140882,0.9101123595505618
124,0.17421995160621703,0.9361456226524126,0.23652390318816402,0.9041986989946778
125,0.1724458474303146,0.9352788211499566,0.22271213538191292,0.9101123595505618
126,0.16820996548098935,0.9375902918231724,0.2186744904585099,0.9112950916617386
127,0.16388054715608869,0.9375902918231724,0.21509770161650155,0.9101123595505618
128,0.17465611725692562,0.9349898873158047,0.23172131480372635,0.9071555292726198
129,0.1712695709743172,0.9364345564865646,0.2273071567945971,0.9112950916617386
130,0.1785198765376578,0.9332562843108928,0.21985917669263272,0.9172087522176227
131,0.175707308225155,0.9344120196475008,0.22783728926439809,0.9071555292726198
132,0.16346034501905007,0.9416353655013002,0.21075320319619,0.9183914843287996
133,0.15435181909456863,0.9413464316671483,0.22235053754342793,0.9124778237729154
134,0.16011550500278562,0.9401906963305403,0.2327314756771011,0.9095209934949734
135,0.14918006045113613,0.9474140421843398,0.2055057937721047,0.914843287995269
136,0.13884833636345184,0.9503033805258596,0.2112300623580593,0.9136605558840922
137,0.1489557359465558,0.9427911008379081,0.21157489293147516,0.9083382613837966
138,0.1571002068486182,0.9427911008379081,0.2052602478292551,0.9178001182732111
139,0.1440462302012927,0.945102571511124,0.20735554951383545,0.9195742164399764
140,0.15014724923812803,0.9459693730135799,0.21281691965339172,0.9112950916617386
141,0.18936536678324817,0.9260329384570933,0.28749648345461404,0.9006505026611472
142,0.17471353695059194,0.9347009534816527,0.22769997113382653,0.9107037256061502
143,0.14996668062641316,0.9453915053452759,0.22858993801613803,0.9136605558840922
144,0.1617838407623668,0.9329673504767408,0.24754642749382574,0.9000591366055588
145,0.17834991302337994,0.9341230858133488,0.22766556745446834,0.9160260201064458
146,0.1679283732263658,0.9361456226524126,0.26366767350701026,0.9041986989946778
147,0.16853015669006655,0.9390349609939324,0.2031327734537762,0.918982850384388
148,0.15624452062215946,0.9413464316671483,0.24403513177550804,0.9047900650502662
149,0.14828471401133175,0.9462583068477318,0.20789398285568572,0.9213483146067416
150,0.13049558586930995,0.9511701820283155,0.20633636613275652,0.9207569485511532
151,0.12272232530029893,0.9520369835307715,0.1915749463190488,0.9231224127735068
152,0.12805887088459442,0.9546373880381392,0.19079054507858156,0.9183914843287996
153,0.1381758624153377,0.9531927188673793,0.2566256651788122,0.9036073329390893
154,0.15851512661096645,0.9384570933256284,0.23676035058420836,0.9024246008279124
155,0.1545601634879706,0.9407685639988442,0.2072704206691699,0.9195742164399764
156,0.17736149007307592,0.9338341519791967,0.2029128474536413,0.9195742164399764
157,0.1352288704306292,0.9508812481941635,0.211473131747305,0.9201655824955648
158,0.13386971679158516,0.9491476451892517,0.2549925730434273,0.9077468953282082
159,0.14625548574577277,0.9436579023403641,0.2128390420441935,0.9142519219396806
160,0.1354572361034315,0.9529037850332274,0.2142953023993003,0.92193968066233
161,0.13268672175677448,0.9505923143600116,0.22865183922417553,0.9136605558840922
162,0.14398662863060838,0.9479919098526437,0.2309948860858757,0.9136605558840922
163,0.12299976791304958,0.958393527882115,0.2232967094512186,0.9154346540508574
164,0.13060038670901788,0.9529037850332274,0.19524642005606843,0.9266706091070372
165,0.11995412971597295,0.958104594047963,0.21466517503941152,0.9201655824955648
166,0.1256558895541629,0.9488587113550997,0.1940261204344221,0.9266706091070372
167,0.11997752316560886,0.9601271308870268,0.1990414299269106,0.92193968066233
168,0.12153864716715428,0.9595492632187229,0.19455014397007414,0.9254878769958604
169,0.1146883207382201,0.9549263218722912,0.20104035091851322,0.9237137788290952
170,0.1144140545850336,0.9563709910430511,0.2313719428657146,0.914843287995269
171,0.1254516888977096,0.9520369835307715,0.19970493979139628,0.9225310467179184
172,0.1365107659512054,0.9491476451892517,0.18172698851734276,0.9296274393849793
173,0.11754722539114836,0.957815660213811,0.18781084654988234,0.9231224127735068
174,0.12510535737504438,0.9531927188673793,0.23442213040777102,0.9130691898285038
175,0.1348845924567501,0.9477029760184917,0.19154658618408996,0.9243051448846836
176,0.135725864679336,0.9497255128575556,0.20665439757139,0.9183914843287996
177,0.1170549538913265,0.9555041895405952,0.18865028403518752,0.9284447072738025
178,0.12050069702804794,0.9540595203698353,0.27280747964493557,0.9030159668835009
179,0.1344248959264532,0.9520369835307715,0.2047084533096699,0.918982850384388
180,0.12672772869032886,0.9543484542039873,0.19899817713437737,0.9278533412182141
181,0.11334167442821898,0.9560820572088992,0.20514501615398245,0.92193968066233
182,0.11209549057375176,0.959260329384571,0.20207116106499728,0.9260792430514488
183,0.10597060370422863,0.9624386015602427,0.21290723115893104,0.9160260201064458
184,0.12491943515628379,0.9566599248772031,0.19352075525425652,0.924896510940272
185,0.11922751930890763,0.9546373880381392,0.19848963313381887,0.924896510940272
186,0.11999891862398074,0.957815660213811,0.22861194785955316,0.9243051448846836
187,0.10716624215042891,0.959260329384571,0.20208427357134348,0.9272619751626257
188,0.11118487220680531,0.958393527882115,0.23664625118569746,0.9213483146067416
189,0.12366656624523417,0.9508812481941635,0.19109458381575567,0.9260792430514488
190,0.1270750950084398,0.9500144466917076,0.2195084992243227,0.9266706091070372
191,0.10930846138337691,0.9557931233747472,0.20306131390866833,0.924896510940272
192,0.11626911578375423,0.957815660213811,0.22218962295706776,0.9172087522176227
193,0.10516663837496582,0.9618607338919387,0.18945457916299244,0.9284447072738025
194,0.11483507505242654,0.958104594047963,0.18327046537772923,0.9284447072738025
195,0.10547486858211547,0.9618607338919387,0.2150436479230381,0.9272619751626257
196,0.11071312003003418,0.9572377925455071,0.21317811359198116,0.9231224127735068
197,0.09255895736511302,0.9693730135798903,0.21350985694960825,0.9260792430514488
198,0.10700077317683072,0.958971395550419,0.20166646404107036,0.9314015375517445
199,0.08652031211878343,0.9687951459115862,0.17872089197796381,0.9355410999408634
200,0.10158111401520104,0.9618607338919387,0.18971701766050897,0.9355410999408634
201,0.08591095189897871,0.9682172782432823,0.1979430637403327,0.9361324659964518
202,0.08122958307474963,0.9711066165848021,0.1950608325878732,0.9319929036073329
203,0.07675725292889103,0.971684484253106,0.18912359789710015,0.9325842696629213
204,0.07430276695754066,0.9737070210921699,0.19159227050069802,0.9331756357185098
205,0.08403220523565327,0.973129153423866,0.1919096866473864,0.934949733885275
206,0.08153521234685718,0.9705287489164981,0.18905357570601666,0.9343583678296866
207,0.07292036761359409,0.9754406240970818,0.18857268697407598,0.9337670017740982
208,0.0815296934040872,0.9693730135798903,0.19021326701786306,0.9337670017740982
209,0.08202990883306353,0.9687951459115862,0.18679960722369177,0.934949733885275
210,0.07833197166321423,0.9702398150823461,0.18902114328021202,0.9325842696629213
211,0.07793094293122621,0.971684484253106,0.1923789533107398,0.9314015375517445
212,0.07658961212504155,0.9708176827506501,0.19016759755835597,0.9325842696629213
213,0.07519743374552351,0.9751516902629298,0.18796979410806258,0.9325842696629213
214,0.08026243727982509,0.9705287489164981,0.18733334351861922,0.9325842696629213
